gen,eval,loss,eta_base,lambda_pull,alpha_aniso,mu_responsiveness,k_pref,r_pref,rho_temporal,polarization_mean,turning_angle_std,nnd_median
7,144,0.8891869036232473,0.8297252789576853,0.46224687840868206,0.3458243520589722,0.6871341455992924,0.26249448466323855,3.8419415170879967,0.5261760209122784,0.9788593405408423,0.19505363211946097,4.103816705159067
7,145,0.42738656778311335,0.9500626121854278,0.5998224274803181,0.20155237323300534,0.7802898537597396,0.3580388753245699,3.312301667626137,0.43463580201711766,0.9685382740406648,0.2612954875861769,3.6222195737638145
7,146,0.34735390536189964,0.9986766902002092,0.5157247202012505,0.40590493053415466,0.7859075291460687,0.16974312604346864,3.8022290147463282,0.48551480407745035,0.9679999595159139,0.2606585609980398,4.000291417309726
7,147,0.33051364762905777,1.3439654578166846,0.6022606526441867,0.49118264066419515,0.6421700438088973,0.4253009749722759,3.5110501422295934,0.4135176356841742,0.9491918031321755,0.295713327691804,3.835485727128156
7,148,0.32772360177197063,1.1942325270733285,0.6613480097710583,0.4238727287993968,0.6541991474858949,0.37549941024017003,3.548899255773761,0.5097301590987214,0.9610985015091812,0.2599814079353343,3.8170797199065922
7,149,0.7821602541935379,1.2612168655818943,0.602762970978324,0.24835616769300423,0.8074342623773034,0.32133518559169216,3.654343079697532,0.5619473214694798,0.9439113791706095,0.36294991706556745,3.893808111990559
7,150,0.6829560073841549,1.2337031006400418,0.6410572011633163,0.6617967308021935,0.7564948824960014,0.36406135686648067,3.850854023530102,0.4362647707580301,0.9481542471304071,0.3338142155801634,4.1015916737436395
7,151,0.2583914670731889,0.9798195918914772,0.7044902575281426,0.5696000018796449,0.7684887916051514,0.34298959935196144,3.7820245804755825,0.4122254669146466,0.9659595212237491,0.27319435278122745,4.008790199139523
7,152,0.5907861016917295,1.121836759661173,0.4522266608042968,0.4583379003773789,0.7879308417015746,0.33451880541402856,3.4193174570437312,0.5543417109667416,0.9511727005896791,0.3245805092193237,3.740743593181771
7,153,0.2067616915916303,1.1455610519362864,0.3234465877267309,0.5220897895592754,0.7093433097146429,0.1800262693732296,3.699511133322788,0.4505041349297924,0.957800321140304,0.2773366184644791,3.9483912006385125
7,154,0.5164243156986777,1.1962960534149951,0.5481452846369719,0.25975383211197955,0.6272486439957242,0.4847313398096792,3.0412448675787074,0.5256312878168476,0.9546878862649208,0.256290588626836,3.4866082339221265
7,155,0.7523125436729778,0.8498838260731072,0.5335835997854613,0.37639747349561886,0.654283475830908,0.43310821048975406,3.501146704062304,0.5514824821743282,0.9745723087046777,0.1985284675481283,3.8965850081158235
7,156,0.21646545899701095,1.2085423488436564,0.6379540268622442,0.3032229781096899,0.6794328584521825,0.34015379110674887,3.7073499760803736,0.4583127352426013,0.961338133257754,0.2741137162537264,3.951124427309144
7,157,0.20911244837287815,0.9597806546888936,0.5502429615734508,0.39554990334833195,0.7875742705091692,0.383778250388561,3.5519199652546654,0.5504625802595661,0.9629404833770261,0.28006634240311257,3.90225642301798
7,158,0.3896239220012925,1.1550495347132523,0.3825227209801422,0.26249085095882424,0.7300408084229196,0.3288203221092392,3.5361791022490605,0.40070451470166285,0.9569867662017714,0.3024347431467495,3.8337461918693947
7,159,0.5846538186485937,1.1171561754950394,0.6678174387039801,0.4299033125732262,0.6277788524952174,0.37785409675769016,3.8013777485089166,0.5268126478878187,0.9653132229600251,0.23267663550882506,4.0738894472360245
7,160,0.5394671637219184,0.725187692681443,0.44672257215128575,0.32838264117695315,0.8416245722138259,0.3750958574511668,3.6427242514963623,0.48193069512517983,0.9762760678063327,0.23683217124179215,4.0185116683429385
8,161,0.29743634108247696,1.18501968388805,0.38907520964825854,0.32561076730199945,0.6709238651550743,0.37537208359547525,3.702120414467109,0.3906420762677717,0.9583680646291455,0.2840865447546955,4.028332850273252
