gen,eval,loss,eta_base,lambda_pull,alpha_aniso,mu_responsiveness,k_pref,r_pref,polarization_mean,turning_angle_std,nnd_median
4,94,0.6109520763055849,0.6548579321391524,0.08258105247512568,0.2860644955919073,0.7039041281366291,0.29709794642631715,3.077538524496016,0.9741822369876896,0.18129856424162433,3.5845809457359996
4,95,1.015979670561802,0.3772329917170322,0.8023939896681215,0.6962703491841336,0.8236648900645506,0.2364314354464414,2.7886434534564555,0.9894807325288882,0.10747382063264015,3.121777866760349
4,96,0.5624861214101027,0.44744401775685183,0.23190298729081596,0.508728569900313,0.8537676292326474,0.5312056244596894,3.053711278834011,0.979757198469763,0.19074821522266233,3.6664512831339438
4,97,0.5231669483487752,0.7108098038825137,0.20950195100451988,0.21008498129834746,0.9977203671728061,0.49745626288317146,2.9837803585375084,0.9510510123266396,0.356682496130718,3.6187197946763376
4,98,0.28325632908717874,0.5795673036885446,0.06952035045770995,0.07498626439540898,0.9422832058536489,0.2447669623904875,3.3291986863730463,0.9713869203944594,0.2546687267189129,3.812131618477454
4,99,0.5683030980237934,1.0464629388083801,0.08827637666478258,0.21912124369016722,0.43536898636576815,0.6311401401940289,3.6278947416378178,0.9603273555908555,0.1832833337607297,4.129190895894517
4,100,0.6148469363455553,0.6231779575078363,0.33344167934183755,0.725174340981397,0.6812455935841835,0.4658869573018496,3.071472804688887,0.9742791479256349,0.18601606002518767,3.5033379508567783
5,101,0.45428318924049554,0.7461149255712846,0.710334612418512,0.36294998422715674,0.7930050705791268,0.38464807563377235,3.272241457240364,0.9691258372865267,0.21786575556065882,3.654692758083469
5,102,0.5299504286078718,1.0046109245687853,0.19548592748360782,0.26433270464902925,0.8615379982939549,0.04445824942910336,3.235392248983258,0.9310287900069294,0.34542227648077356,3.3383823788147398
5,103,0.7655810685282317,1.1770530814145712,0.2155622810725833,0.22148004758783718,0.43824929525287737,0.42700172038716266,2.51297751233405,0.9615765443808563,0.16996257597358466,3.082629713129747
5,104,0.3359132581140609,0.8567813089696559,0.00016853603729351805,0.24446933428005613,0.7532903357046982,0.5845941045901925,2.791205344746176,0.9477459073406456,0.3003710277937869,3.5377222239013064
5,105,0.22837228887351352,1.0141034590348275,0.15214733099390715,0.6768636553825601,0.5951321145181472,0.4977879831646937,3.3260482242657385,0.939521189090026,0.26059464090443935,3.7908514022936317
5,106,0.46002358153883427,0.6058409718158999,0.32390079889454587,0.3754841320322689,0.9056492009602646,0.30988147438734376,2.981246403264236,0.9676941722851456,0.2346547120283084,3.3887357292207327
5,107,0.4833095753654277,0.7200868820410022,0.1043891771843165,0.19801148863800982,0.8585843455116067,0.24548528941373168,2.357067517314471,0.9599495206360744,0.25308280987757314,3.0013675493180827
5,108,0.40836020201952783,0.8482564399189743,0.8398991451130857,0.560297113298336,0.7283829610882072,0.275623825002495,3.659625331644532,0.9657876252942252,0.2144877080958949,3.865262451945513
5,109,0.38605088093800927,0.578801425299097,0.23063279372781728,0.44845119942937706,0.9128607806056622,0.20241874825676592,3.363062255296713,0.9727300299949354,0.2291961324691807,3.777624822583275
5,110,0.4651544015180795,0.7884309760543472,0.3072736392600016,0.6398577320786639,0.6469226909635963,0.47900664441825214,3.868486483505568,0.9624457149884579,0.22423453472951543,4.295190728864807
5,111,0.6049999057193532,0.8559699304608251,0.11562597555649498,0.08057440320078668,0.5213288330679144,0.4867214909836117,3.7914339700257598,0.9687769471458203,0.18242618126494392,4.2198268412425834
5,112,0.47788525795833225,0.8672453111807248,0.7577515677032536,0.4254868364401741,0.9777477638999112,0.2546762469481087,3.2825821900528322,0.9496326083309616,0.33897764980751555,3.5385360290987293
5,113,0.4033902085767286,0.9938804593927628,0.28637179464081475,0.4255864221832441,0.7865158947673797,0.2572401146216264,2.7722877097824625,0.9394072129356186,0.2979135028868971,3.200763107843317
5,114,0.701779669720553,0.5855532385289945,0.31559827100568916,0.07838469444986584,0.7064215691940384,0.33311253523358514,3.218129384982158,0.9833637707520108,0.1516624912621817,3.6926192466229124
5,115,0.696153616242323,1.1336936854208481,0.024371581047972248,0.3567354195443792,0.791364950737105,0.32788137863755434,3.934635391756636,0.914888644866051,0.4065608231622269,4.308946719522979
5,116,0.47737867643843257,0.7371682951650591,0.37885420565345035,0.3574121212796093,0.7417050344478558,0.3008099812176592,3.388594311060939,0.9726403181382048,0.2049675931526671,3.7634048970771454
5,117,0.7860235271241689,0.9879290930472638,0.44327193480528104,0.21042157823384552,0.9706707598742753,0.2769125124609579,2.653256094998113,0.9272236212380911,0.395339410298678,3.0275005085954105
5,118,0.33423564172975917,0.7603631079670107,0.5226772438231624,0.3187693714061791,0.908641185280272,0.23503386119233632,3.039900515777794,0.9631324510990222,0.2663900137019672,3.409131830075841
5,119,0.37455793426391654,0.7153435454632857,0.2966599489285687,0.0020345361409545713,0.7439107815004754,0.585780618394177,3.09948068333538,0.9708762383784642,0.23244285865631759,3.7677662718501814
5,120,0.4231089014373725,0.9531387915971022,0.2739681365375787,0.601433185224719,0.8131153356535832,0.23197444337206446,2.8319704866959996,0.9319804833757619,0.30688386987281113,3.2152498536311684
6,121,0.7907356133858823,0.5922681046866001,0.1886231954236834,0.6609774701888951,0.6568833340544502,0.4746080864810832,2.5988413428101174,0.9688400295257026,0.16145067914913527,3.1392646597267344
6,122,0.5165803417642254,0.8077629585793014,0.0998642897267594,0.3935404569402765,0.9536009969020892,0.22437070485965815,3.2452122390521074,0.9387778611203194,0.36503709697179476,3.703907733605438
6,123,1.6092956825276283,1.27173566959645,0.31790952886647844,0.2510143110051182,0.9688149130766837,0.5522630731014628,3.65003525767951,0.8515708650185869,0.6892083833571044,4.177796194142139
6,124,0.902443412996087,0.6081387131859507,0.29474786539979714,0.6411433237466383,0.41399302458796927,0.38040226205019056,3.558298611998051,0.988611905531655,0.08831369892995226,3.956097399735929
6,125,0.22116822223280566,0.8643884921893568,0.3974617057485629,0.31696656610530277,0.7683124804021203,0.3755806415863377,3.4915529722774297,0.9583797491833174,0.2621684995414189,3.8862733030999026
6,126,0.6176875602257663,1.1236742690049981,0.43359440273670913,0.21451281488969037,0.8540794039184815,0.3868336227884072,3.0733899461769214,0.9217240641496327,0.38467445364748354,3.5062802161776845
6,127,0.29735005023083855,0.6496534961827645,0.5257238453248462,0.23508499874150432,0.9531024445419302,0.3467733316264242,3.8314200146319077,0.967476698343144,0.28900519912564754,4.16474819489067
6,128,0.5667056186576449,0.627397490675588,0.36088531173015664,0.24212012259121707,0.939604842611106,0.5234075738833865,2.0286581399994867,0.9686227565066108,0.24761799313174074,2.7949852011398084
6,129,0.5897262717879578,0.497657289902532,0.2675385174407561,0.37472543853425705,0.8534363725247669,0.24317416224485586,3.3843603099039834,0.98237346671738,0.17384290157754445,3.811283006663433
6,130,1.0604846295357138,0.9677492860754279,0.6161632003159114,0.3831358144900533,0.9515304896207867,0.5576978534088741,3.9117358032007825,0.9197596835162436,0.49806978452532935,4.413409983894033
6,131,0.8365365108270603,0.9484425161544864,0.5982247097468869,0.3504588570791565,0.9277767451682786,0.33925565821225906,4.426010740727703,0.9404568762138588,0.40893376424248934,4.700540842948669
6,132,0.625170818855427,0.8426855267696285,0.06302799807276856,0.7633357639985275,0.5220272554313182,0.45612255678029445,2.9972119076964514,0.9563830235088396,0.1786933167861669,3.481430492805355
6,133,0.5177370800862495,0.8900926786847881,0.4908654724478466,0.1130578682354034,0.9243978497483513,0.43417581768480706,2.9957378891390345,0.9468726258019375,0.3446981928805682,3.4509719798668996
6,134,0.46990817213855574,1.123967682524392,0.20777564759536055,0.5576771153627164,0.5382121647005657,0.39119752399539476,3.058558074469393,0.9479961456316044,0.22028270254696708,3.459410029966726
6,135,0.2945626997836504,0.7814564581295145,0.134979718312889,0.5549516783448458,0.864200554470156,0.19683192863062585,3.2786096080838405,0.9455666920575523,0.2945135360270458,3.6057285949487556
6,136,0.24134018110919161,0.5854963818843015,0.2718615524253884,0.01889274647049759,0.9919312217835605,0.2981387082196187,3.571367508632584,0.9718257115090024,0.2845087103452748,3.98946779256825
6,137,0.6980989080034739,0.9369165233974174,0.03999328850219293,0.3393538427796317,0.9181606086315913,0.3953236538434225,3.1265326201796033,0.9213288399899081,0.41912499538532516,3.677288960370292
6,138,0.41267049586539084,0.7068105021312988,0.10556377615388093,0.3672910817142264,0.9297071356766409,0.4144691851134503,3.5439538349634816,0.951668990288837,0.3348316934974692,4.042389350418825
6,139,0.20497984286093474,0.8685847246536746,0.18876602883228782,0.4165060295252646,0.7552561335147524,0.33919007967277937,3.354537299608338,0.9493074520718439,0.26790019473425203,3.8253563835976108
6,140,0.5738580388895772,0.7628638710756823,0.12225331394736787,0.4556965621146887,0.9473339191478013,0.360016447525636,2.787883389801588,0.9423934134632497,0.3479880136956678,3.2576205361385684
7,141,0.3485565717383897,1.2494687555597448,0.2476432393503436,0.6129695940461868,0.5055098703410854,0.3563721227920794,3.6594380482903137,0.9464603525128703,0.22685831998199107,3.9542125800211942
7,142,0.31097195717754045,0.6360637705017448,0.14113263608623652,0.2849044443540868,0.9431219624347653,0.38278561017056667,2.8198645442633543,0.9622267916771461,0.2776972815157664,3.383786307945617
